Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Livestock,Productivity,Raising of sheep,Raw milk,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2050,63
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,22
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,23
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,24
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,25
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2030,20
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2035,20
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2040,21
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2050,22
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2030,18
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2035,18
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2040,18
Livestock,Productivity,Raising of sheep,Raw milk,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2050,19
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,17
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,23
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,24
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Business As Usual,kg/animal/year,2012,17
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Business As Usual,kg/animal/year,2030,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Business As Usual,kg/animal/year,2035,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Business As Usual,kg/animal/year,2040,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Business As Usual,kg/animal/year,2050,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Stratified Societies,kg/animal/year,2012,17
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Stratified Societies,kg/animal/year,2030,18
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Stratified Societies,kg/animal/year,2035,18
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Stratified Societies,kg/animal/year,2040,19
Livestock,Productivity,Raising of sheep,Goat and sheep meat,DZA,Algeria,Near East/North Africa,Stratified Societies,kg/animal/year,2050,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,39
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,40
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,41
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,43
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Business As Usual,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Business As Usual,kg/animal/year,2030,37
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Business As Usual,kg/animal/year,2035,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Business As Usual,kg/animal/year,2040,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Business As Usual,kg/animal/year,2050,40
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Stratified Societies,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Stratified Societies,kg/animal/year,2030,34
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Stratified Societies,kg/animal/year,2035,34
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Stratified Societies,kg/animal/year,2040,35
Livestock,Productivity,Raising of sheep,Goat and sheep meat,EGY,Egypt,Near East/North Africa,Stratified Societies,kg/animal/year,2050,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,kg/animal/year,2012,19
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,kg/animal/year,2030,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,kg/animal/year,2035,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,kg/animal/year,2040,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,kg/animal/year,2050,23
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,kg/animal/year,2012,19
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,kg/animal/year,2030,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,kg/animal/year,2035,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,kg/animal/year,2040,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,kg/animal/year,2050,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,kg/animal/year,2012,19
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,kg/animal/year,2030,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,kg/animal/year,2035,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,kg/animal/year,2040,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRN,Iran (Islamic Republic of),Near East/North Africa,Stratified Societies,kg/animal/year,2050,21
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,25
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,26
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,26
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,27
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Business As Usual,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Business As Usual,kg/animal/year,2030,24
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Business As Usual,kg/animal/year,2035,25
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Business As Usual,kg/animal/year,2040,25
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Business As Usual,kg/animal/year,2050,26
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Stratified Societies,kg/animal/year,2012,20
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Stratified Societies,kg/animal/year,2030,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Stratified Societies,kg/animal/year,2035,22
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Stratified Societies,kg/animal/year,2040,23
Livestock,Productivity,Raising of sheep,Goat and sheep meat,IRQ,Iraq,Near East/North Africa,Stratified Societies,kg/animal/year,2050,25
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,17
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Business As Usual,kg/animal/year,2012,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Business As Usual,kg/animal/year,2030,14
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Business As Usual,kg/animal/year,2035,14
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Business As Usual,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Business As Usual,kg/animal/year,2050,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Stratified Societies,kg/animal/year,2012,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Stratified Societies,kg/animal/year,2030,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Stratified Societies,kg/animal/year,2035,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Stratified Societies,kg/animal/year,2040,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,JOR,Jordan,Near East/North Africa,Stratified Societies,kg/animal/year,2050,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,40
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,41
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,42
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,44
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Business As Usual,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Business As Usual,kg/animal/year,2030,37
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Business As Usual,kg/animal/year,2035,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Business As Usual,kg/animal/year,2040,39
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Business As Usual,kg/animal/year,2050,41
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Stratified Societies,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Stratified Societies,kg/animal/year,2030,33
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Stratified Societies,kg/animal/year,2035,34
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Stratified Societies,kg/animal/year,2040,35
Livestock,Productivity,Raising of sheep,Goat and sheep meat,LBN,Lebanon,Near East/North Africa,Stratified Societies,kg/animal/year,2050,39
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Business As Usual,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Business As Usual,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Business As Usual,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Business As Usual,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Business As Usual,kg/animal/year,2050,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Stratified Societies,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Stratified Societies,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Stratified Societies,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Stratified Societies,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,MAR,Morocco,Near East/North Africa,Stratified Societies,kg/animal/year,2050,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,14
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Business As Usual,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Business As Usual,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Business As Usual,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Business As Usual,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Business As Usual,kg/animal/year,2050,16
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Stratified Societies,kg/animal/year,2012,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Stratified Societies,kg/animal/year,2030,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Stratified Societies,kg/animal/year,2035,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Stratified Societies,kg/animal/year,2040,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,TUN,Tunisia,Near East/North Africa,Stratified Societies,kg/animal/year,2050,15
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,40
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,41
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,41
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,43
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,kg/animal/year,2030,37
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,kg/animal/year,2035,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,kg/animal/year,2040,39
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Business As Usual,kg/animal/year,2050,40
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2012,32
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2030,33
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2035,33
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2040,35
Livestock,Productivity,Raising of sheep,Goat and sheep meat,XMNA,Rest of MNA,Near East/North Africa,Stratified Societies,kg/animal/year,2050,38
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2012,10
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2030,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2035,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2040,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Toward Sustainability,kg/animal/year,2050,13
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2012,10
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2030,11
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2035,11
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2040,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Business As Usual,kg/animal/year,2050,12
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2012,10
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2030,11
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2035,11
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2040,11
Livestock,Productivity,Raising of sheep,Goat and sheep meat,YEM,Yemen,Near East/North Africa,Stratified Societies,kg/animal/year,2050,12
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2012,25254.476
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2030,23862.545
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2035,24978.044
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2040,26982.383
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Toward Sustainability,1000 heads,2050,32492.161
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2012,25254.476
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2030,36579.416
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2035,40215.757
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2040,44210.632
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Business As Usual,1000 heads,2050,52864.159
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2012,25254.476
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2030,42208.441
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2035,44485.726
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2040,46137.892
Livestock,Herd sizes,Raising of sheep,Total,DZA,Algeria,Near East/North Africa,Stratified Societies,1000 heads,2050,47534.094
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2012,5440.147
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2030,6060.829
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2035,6089.624
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2040,6073.681
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Toward Sustainability,1000 heads,2050,6021.903
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2012,5440.147
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2030,5666.87
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2035,5695.793
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2040,5731.805
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Business As Usual,1000 heads,2050,5829.503
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2012,5440.147
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2030,5144.5
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2035,5203.952
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2040,5347.94
Livestock,Herd sizes,Raising of sheep,Total,EGY,Egypt,Near East/North Africa,Stratified Societies,1000 heads,2050,5739.949
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,1000 heads,2012,50341.35
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,1000 heads,2030,52494.21
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,1000 heads,2035,52009.229
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,1000 heads,2040,51163.799
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Toward Sustainability,1000 heads,2050,49377.594
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,1000 heads,2012,50341.35
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,1000 heads,2030,44086.754
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,1000 heads,2035,42618.888
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,1000 heads,2040,40775.031
Livestock,Herd sizes,Raising of sheep,Total,IRN,Iran (Islamic Republic of),Near East/North Africa,Business As Usual,1000 heads,2050,35445.101
