Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC216076,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC216076,https://faolex.fao.org/docs/pdf/chi216076.pdf,Estrategia Climática de Largo Plazo de Chile: Camino a la Carbono Neutralidad y Resiliencia a más tardar al 2050.,,2021,,https://cambioclimatico.mma.gob.cl,Spanish,Chile,,,Policy,,"La presente Estrategia Climática se constituye en el instrumento orientador de la política climática hacia el año 2050, para alinearla con la visión y meta de largo plazo definida para Chile y propuesta en el Proyecto de Ley Marco de Cambio Climático. Se busca convertir a Chile en carbono neutral a más tardar el 2050, siguiendo con las recomendaciones de la ciencia y en línea con el Acuerdo de París. En este sentido, la Estrategia resalta el trabajo requerido para Chile en dos líneas de acción igualmente relevantes: 1) conseguir una disminución sostenida de emisiones de GEI; y 2) aumentar y mantener los sumideros de carbono. Para conseguir esto, la Estrategia establece metas e hitos sectoriales al año 2030 e identifica instrumentos de gestión a nivel nacional, sectorial y subnacional (regiones y comunas de Chile) que deberán usarse y mejorarse para lograr estas metas. En materia de resiliencia, se establece como meta alcanzar la resiliencia climática a más tardar al 2050. En este sentido, la Estrategia  establece objetivos y metas de adaptación de mediano y largo plazo y establece las áreas de mayor urgencia para avanzar en la capacidad de respuesta frente a eventos climáticos extremos y en la meta de seguridad hídrica. La estrategia define objetivos y metas de mediano y largo plazo, así como  los principales instrumentos e instituciones involucradas, para los siguientes sectores prioritarios:  1) Energía; 2) Minería; 3) Silvoagropecuario; 4) Pesca y Acuicultura; 5)Residuos y Economía Circular; 6) Edificación y Ciudades; 7) Infraestructura; 8) Transportes; 9) Salud; 10) Turismo; 11) Borde costero; 12) Biodiversidad; 13) Recursos hídricos y Océanos. Para el sector silvoagropecuario se establecen los siguientes objetivos: 1)  Crear y fortalecer las capacidades institucionales y en los territorios en el sector silvoagropecuario para enfrentar los desafíos del cambio climático; 2)  Fomentar I+D+i y extensión rural que aporten a la acción climática para desarrollar un sector silvoagropecuario resiliente y bajo en emisiones; 3) Fomentar sistemas agroalimentarios bajos en emisiones de GEI que asegure la producción de alimentos de origen agropecuario; 4) Disminuir la vulnerabilidad y generar resiliencia en el sector silvoagropecuario para contribuir a la seguridad alimentaria; 5)  Fortalecer la institucionalidad en cambio climático del Ministerio de agricultura; 6) Fomentar iniciativas enfocadas a evitar y/o disminuir la deforestación y la degradación de los recursos vegetacionales, reduciendo la ocurrencia y riesgo de incendios forestales; 7) Fomentar el manejo y conservación de los recursos vegetacionales nativos (bosques y formaciones xerofíticas) y humedales; 8)  Potenciar iniciativas que aumenten la creación de bosques y la cobertura permanente de recursos vegetacionales en zonas prioritarias de restauración a escala de paisajes; y 9) Promover la participación en el diseño de las acciones y políticas con enfoque de género y con énfasis en las comunidades locales y pueblos originarios, considerando el respeto por los derechos de las personas y su acervo cultural. En los demás sectores caben mencionar los siguientes objetivos: Generar y disponer de conocimiento e información científica para la adaptación al cambio climático e incremento de la sustentabilidad de la pesca y la acuicultura, incorporando el conocimiento local, y los mecanismos de acceso a dicha información para la sociedad y los tomadores de decisión; Aumentar significativamente la tasa de valorización de los residuos orgánicos gestionados a nivel municipal (domicilios, ferias libres y parques y jardines); Aumentar el uso de tecnologías limpias (baja o cero emisión de carbono) en el transporte público urbano, transporte privado, transporte interurbano de pasajeros y transporte de carga urbano e interurbano; Fortalecer el conocimiento y la evidencia de alcance nacional con respecto a las variables ambientales vinculadas al cambio climático y a cómo éstas podrían afectar la salud y el bienestar de las personas; Vigilar y monitorear los efectos en salud y bienestar de las personas de los eventos climáticos extremos; Fomentar experiencias turísticas que aporten al desarrollo sostenible y resiliente al cambio climático de las comunidades locales e indígenas y que pongan en valor el patrimonio cultural y natural de los territorios; Promover las instancias de participación inclusiva en el desarrollo de los instrumentos de ordenamiento territorial asociadas al borde costero; Promover la protección de los ecosistemas de importancia de biodiversidad para aumentar su representatividad; Contribuir a la recuperación y conservación de la diversidad de los organismos vivos que forman parte de ecosistemas del país; : Promover la seguridad hídrica, priorizando el abastecimiento para consumo humano, seguido de la provisión de agua para los ecosistemas y, luego, las actividades productivas estratégicas; Generar acciones, basadas en la mejor ciencia posible en materia oceánica para la preservación del stock y secuestro de carbono en ecosistemas marinos y costeros; etc. ",Climate change,Agriculture; Livestock; Energy; Environment; Food & nutrition; Fisheries; Forestry; Mineral resources; Sea; Water; Wild species & ecosystems; Waste & hazardous substances,capacity building; extension; education; ecofriendly products/ecofriendly processes; fertilizers/nutrients; good practices; animal production; ecofriendly products/ecofriendly processes; good practices; climate change; sustainable development; emissions; risk assessment/management; disasters; environmental security; gender; indigenous peoples; circular economy; access-to-information; transport/storage; public health; local government; marine fisheries; aquaculture; governance; food security; food loss and waste; forestry protection measures; agro-forestry; sustainable use; afforestation/reforestation; forest fires; forest management/forest conservation; wetlands; priorities; basin/catchment/watershed; biodiversity; tourism; ecosystem conservation; energy conservation/energy production; ecofriendly products/ecofriendly processes; renewable energy; emissions; bioenergy; governance; ecofriendly products/ecofriendly processes; public participation; indigenous peoples; sustainable use; coastal zone management; waste prevention; organic waste; waste management
LEX-FAOC070200,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC070200,https://faolex.fao.org/docs/pdf/chi70200.pdf,Ley Nº 20.161 - Modifica el Decreto Ley Nº 3.557 de 1981 sobre protección agrícola.,,02-02-2007,,,Spanish,Chile,,,Legislation,,"La presente Ley modifica algunas disposiciones sobre protección agrícola contenidas en el Decreto Ley Nº 3.557 de 1981, en lo que se refiere al procedimiento de revisión al que quedan sometidos, previo ingreso al país, los vegetales, animales, productos de origen vegetal o animal, productos químicos y biológicos para uso en actividades agrícolas, productos farmacéuticos de uso exclusivamente veterinario y productos para alimentación animal. En particular, la presente Ley amplía el alcance del procedimiento de revisión, incluyendo nuevos productos a ser revisados por el Servicio Agrícola y Ganadero. ",Agricultural & rural development,Agriculture; Livestock; Food & nutrition; Cultivated plants; Waste & hazardous substances,agricultural commodities; international trade; inspection; animal feed/feedstuffs; veterinary drugs; international trade; inspection; animal health; food safety and quality; international trade; inspection; agricultural commodities; plant protection; pests/diseases; planting material/seeds; fertilizers/nutrients; pesticides; hygiene/sanitary procedures; international trade; inspection; plant production; hazardous substances; pesticides; international trade; inspection
LEX-FAOC161631,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC161631,https://faolex.fao.org/docs/pdf/chi161631.pdf,"Decreto Nº 2 - Aprueba Normas Técnicas de la Ley N° 20.089, que crea el Sistema Nacional de Certificación de Productos Orgánicos Agrícolas.",,22-01-2016,10-01-2019,http://bcn.cl/1v5m2,Spanish,Chile,,,Regulation,,"El presente Decreto establece las Normas Técnicas de la Ley N° 20.089, que crea el Sistema Nacional de Certificación de Productos Orgánicos Agrícolas. En particular se establecen los requisitos para la producción, elaboración, etiquetado y comercialización de los productos orgánicos, ecológicos o biológicos. Estas Normas se aplican a: a) vegetales no procesados; b) animales y productos pecuarios no procesados; c) productos apícolas no procesados; d) productos fúngicos no procesados; y e) productos vegetales, pecuarios, apícolas, vinícolas y fúngicos procesados. ",Agricultural & rural development; Food & nutrition,Agriculture; Livestock; Food & nutrition; Cultivated plants,agricultural commodities; ecological production/organic production; ecological production/organic production; apiculture/sericulture; feed additives; animal feed/feedstuffs; animal feed/feedstuffs; animal feed/feedstuffs; agricultural commodities; ecological production/organic production; certification; packaging/labelling; processing/handling; offences/penalties; ecological production/organic production; certification
LEX-FAOC207166,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207166,https://faolex.fao.org/docs/pdf/chi207166.pdf,"Decreto con Fuerza de Ley Nº 2 – Aprueba el texto refundido, coordinado y sistematizado del Decreto con Fuerza de Ley Nº 341, de 1977, del Ministerio de Hacienda, sobre zonas francas.",,18-04-2001,24-02-1320,www.bcn.cl,Spanish,Chile,,,Legislation,,"La presente Ley consta de 35 artículos, divididos en los siguientes títulos: I) Disposiciones generales; II) Del ingreso y salida de mercancías en las zonas francas; III) De la explotación, administración y supervigilancia de las zonas francas; IV) Normas especiales para las empresas manufactureras en el sector de Alto Hospicio; V) De las zonas francas de extensión; VI) Régimen de franquicias de las zonas francas; VII) Normas especiales para Arica; VIII) Disposiciones varias. La Ley establece el régimen básico del funcionamiento de las zonas francas en el país, las que se constituyen en un área o porción unitaria de territorio perfectamente deslindada y próxima a un puerto o aeropuerto amparada por presunción de extraterritorialidad aduanera. En estos lugares las mercancías pueden ser depositadas, transformadas, terminadas o comercializadas, sin restricción alguna. El artículo 1º de la Ley autoriza el establecimiento de zonas francas en la ciudad de Iquique y Punta Arenas. Las empresas mineras y las que se dediquen principalmente a la pesca reductiva no gozarán del tratamiento preferencial de Zona Franca establecido en el presente decreto ley. ",Trade,Agriculture; Livestock; Food & nutrition; Cultivated plants; General,governance; international trade; internal trade; fiscal and market measures; subsidy/incentive; taxes ; zoning; international trade; international trade; international trade; international trade
LEX-FAOC197471,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC197471,https://faolex.fao.org/docs/pdf/chi197471.pdf; https://faolex.fao.org/docs/pdf/chi197471anx.pdf,Resolución Nº 892 - Plan Nacional contra la resistencia a los antimicrobianos.,,27-07-2017,,https://diprece.minsal.cl/,Spanish,Chile,,,"Regulation, Policy",,"El Plan Nacional contra la resistencia a los antimicrobianos fue adoptado por Chile en concordancia con el Plan de Acción Global para combatir la resistencia  a los antimicrobianos, elaborado en el marco de la Organización Mundial de la Salud (OMS). La resistencia antimicrobiana (RAM) no solo afecta la salud humana, sino también la salud animal, la agricultura, el medio ambiente y el comercio. En este contexto, el objetivo del presente Plan Nacional (PAN) es velar por la continuidad, al mayor plazo posible, del éxito de la prevención y el tratamiento de las enfermedades infecciosas con medicamentos eficaces, seguros, de calidad garantizada, utilizados de formas responsable y accesibles a todas las personas que los necesiten. El PAN abarca tanto la salud humana como animal, vegetal y medioambiental, y está alineado con los objetivos específicos establecidos en el Plan de Acción Mundial de la OMS. Sobre la base de los objetivos específicos mencionados, el PAN fija las siguientes cinco líneas de acción contra la RAM: 1) mejorar la concientización y la comprensión con respecto a la RAM a través de una educación, formación y comunicación efectivas; 2) reforzar los conocimientos y la base científica a través de la investigación y la vigilancia de la resistencia antimicrobiana en humanos, animales y ambiente; 3) reducir la incidencia de las infecciones con medidas eficaces de prevención y control de infecciones relacionadas a la atención de salud; 4) utilizar de forma eficaz los medicamentos antimicrobianos en la salud humana y animal; 5) desarrollar investigación operativa relacionada con la emergencia de la RAM y con estrategias para fomentar la prevención de enfermedades. En torno a las cinco líneas mencionadas, el Plan contempla y define un total de 16 estrategias, 41 medidas y 74 acciones, siendo algunas acciones específicas para la salud humana, otras para la salud animal o industria de alimentos, y otras comunes. Para cada grupo de acciones se identifica un organismo responsable, un plazo para la ejecución, un indicador de evaluación y una meta. Cabe destacar, dentro de la línea de acción nº 3, las medidas y estrategias orientadas a incluir actividades de higiene en toda la cadena alimentaria animal, vegetal y medio ambiente, lo cual incluye evaluar los programas de Buenas Prácticas en la higiene alimentaria y la producción vegetal, dando énfasis al buen uso de los antimicrobianos. Para el diseño del Plan Nacional se conformaron dos grupos de trabajo: la Comisión Nacional para  la Resistencia Antimicrobiana; un segundo grupo convocado por la Agencia Chilena para la Inocuidad y Calidad Alimentaria (ACHIPIA). ",Livestock; Health,Livestock; Food & nutrition; Fisheries; Cultivated plants; General,public health; research; pests/diseases; animal health; animal feed/feedstuffs; veterinary drugs; vaccination; research; One Health approach; antimicrobial resistance (AMR); animal feed/feedstuffs; fish diseases; aquaculture; food safety and quality; public health; residues; pesticides; pests/diseases; plant protection
LEX-FAOC021756,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC021756,https://faolex.fao.org/docs/pdf/chi21756.pdf,Resolución Nº 1.551 - Regulaciones fitosanitarias para el tránsito de mercaderías de origen vegetal.,,22-05-1998,11-02-2019,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que las mercaderías de origen vegetal provenientes del extranjero, en tránsito por el territorio nacional, deben estar amparadas por el certificado fitosanitario otorgado por la autoridad competente del país de origen y cumplir con las condiciones que en cada caso se señalan, las cuales se consignarán en dicho certificado. ",Cultivated plants,Forestry; Cultivated plants,forestry protection measures; pests/diseases; timber; transport/storage; planting material/seeds; forest management/forest conservation; packaging/labelling; plant protection; hygiene/sanitary procedures; fruits/edible nuts; vegetables/legumes; cereals/grains/rice; planting material/seeds; floriculture; plant production
LEX-FAOC021758,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC021758,https://faolex.fao.org/docs/pdf/chi21758.pdf,Resolución Nº 1.717 - Requisitos para internación de material vegetal de producción in vitro.,,05-06-1998,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece los requisitos respecto a internación de material vegetal de producción in vitro, que es aquel producido mediante la técnica de excisión de una parte de material vegetal, y su subsecuente inoculación y crecimiento en un medio semisólido o líquido en condiciones asépticas. La internación al país de material vegetal proveniente de cultivo de tejido in vitro deberá estar amparado por un certificado fitosanitario de la autoridad fitosanitaria oficial del país de origen, en cuyas declaraciones adicionales se consigne que el material a internar ha sido producido por medio de la técnica de cultivo de tejido o cultivo in vitro. No se considerarán en esta resolución el cultivo de plantas ya sean plántulas y/o estaquillas enraizadas en agar, las cuales serán normadas caso a caso por el Departamento de Protección Agrícola. ",Forestry; Cultivated plants,Forestry; Cultivated plants,timber; afforestation/reforestation; transport/storage; pests/diseases; planting material/seeds; forest management/forest conservation; packaging/labelling; fruits/edible nuts; vegetables/legumes; floriculture; hygiene/sanitary procedures
LEX-FAOC022088,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC022088,https://faolex.fao.org/docs/pdf/chi22088.pdf,Resolución Nº 3.280 - Regulaciones para ingreso de material vegetal en régimen de cuarentena de post-entrada.,,08-11-1999,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece las siguientes especies que deberán cumplir con régimen de cuarentena de post-entrada, bajo condiciones de aislamiento artificial y por los períodos vegetativos mínimos que se señalan: frutales mayores, frutales menores, forestales, ornamentales y hortalizas. Se entenderá por período vegetativo de cuarentena, en especies de hoja caduca, al tiempo transcurrido entre el pleno receso hasta la nueva caída natural de hojas. En las especies de hoja perenne, el período vegetativo estará referido a los meses del año en que se produce un ciclo completo de crecimiento. El ingreso de los materiales vegetales que deban cumplir con cuarentena de post-entrada será autorizado en cada oportunidad por un permiso de importación, la cual será emitida por el Departamento de Protección Agrícola, una vez que se hayan recibido en dicho Departamento, la Solicitud de Aprobación del Lugar de Cuarentena y el informe de aislamiento favorable. En este documento se establecerá el nombre del importador, especie, variedad, cantidad, tipo de material a internar, país de origen (sólo se aceptará un origen por permiso de importación), puerto de ingreso, requisitos fitosanitarios, condición de ingreso, ubicación de la cuarentena de post-entrada predial, porcentaje del envío que irá a cuarentena de filtro, condición especial de manejo y vigencia que tendrá el permiso de importación. Cuando la solicitud del material a ingresar sea para injerto, la unidad de medida a autorizar estará referida a yemas. Los envíos de material vegetal sujetos a régimen de cuarentena de post-entrada deberán venir embalados desde su país de origen en envases herméticos, resistentes a la manipulación y factibles de sellar. Los materiales acompañantes destinados a amortiguar o conservar la humedad deben corresponder a materiales inertes, tales como turba, musgo esfangíneo, vermiculita, perlita, geles higroscópicos y cumplir lo establecido en la Resolución Nº 558 de 1999. ",Cultivated plants,Forestry; Cultivated plants,forestry protection measures; international trade; planting material/seeds; forest management/forest conservation; plant protection; fruits/edible nuts; quarantine; floriculture; vegetables/legumes
LEX-FAOC037750,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037750,https://faolex.fao.org/docs/pdf/chi37750.pdf,Resolución Nº 2.863 - Normas sobre cuarentena de post-entrada para internación de material de reproducción vegetal.,,19-11-2001,,,Spanish,Chile,,,Regulation,,La presente Resolución establece las normas sobre cuarentena de post-entrada para la internación de material de reproducción vegetal de las especies que indica. ,Cultivated plants,Forestry; Cultivated plants,forestry protection measures; pests/diseases; planting material/seeds; forest management/forest conservation; plant protection; hygiene/sanitary procedures; pests/diseases; packaging/labelling; floriculture; quarantine; planting material/seeds; plant production
LEX-FAOC038705,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC038705,https://faolex.fao.org/docs/pdf/chi38705.pdf,Decreto Nº 148 - Tarifas por los servicios para las especies que cumplan con cuarentena de post-entrada absoluta o de filtro.,,15-04-2002,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece las tarifas por los servicios que presten a terceros los laboratorios de protección agrícola del Servicio Agrícola y Ganadero, para las especies que cumplan con cuarentena de post-entrada absoluta o de filtro para la internación de material de reproducción vegetal de las especies que indica. ",Cultivated plants,Forestry; Cultivated plants,forestry protection measures; pests/diseases; planting material/seeds; timber extraction/logging; royalties/fees; forest management/forest conservation; plant protection; hygiene/sanitary procedures; pests/diseases; packaging/labelling; floriculture; quarantine; planting material/seeds; royalties/fees; plant production
LEX-FAOC161660,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC161660,https://faolex.fao.org/docs/pdf/chi161660.pdf,Resolución Nº 1.867/2016 - Establece requisites fitosanitarios para la importación de durmientes de madera de quebracho colorado porcedentes de Argentina.,,15-04-2016,,,Spanish,Chile,,,Regulation,,"La presente Resolución introduce los requisitos fitosanitarios para la importación de durmientes de madera de quebracho colorado procedentes de Argentina. Para el ingreso al país, el envío deberá venir amparado por un Certificado Fitosanitario Oficial, emitido por la autoridad fitosanitaria del país de origen, en el que conste la siguiente declaración adicional: “El envío ha sido sometido a un tratamiento cuarentenario para el control de Megaplatypus mutatus (=Platypus mutatus). ",Forestry; Cultivated plants,Forestry; Cultivated plants,timber; pests/diseases; plant protection; certification; international trade; plant protection; pests/diseases
LEX-FAOC207512,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207512,https://faolex.fao.org/docs/pdf/chi207512.pdf,"Resolución Nº 4.600 - Suspende autorización de ingreso de durmientes de madera y madera para durmientes, simplemente aserrada, de cualquier origen.",,30-08-2005,,www.bcn.cl,Spanish,Chile,,,Regulation,,"La presente Resolución, del Servicio Agrícola y Ganadero (SAG), suspende transitoriamente la autorización de ingreso de durmientes de madera y madera para durmientes, simplemente aserrada, de cualquier origen, por el tiempo necesario para que el SAG efectúe el Análisis de Riesgo de Plagas correspondiente y establezca las nuevas exigencias fitosanitarias de importación de dichos productos. Se regula asimismo la excepción a dicha medida, la que dependerá de la evaluación positiva del SAG del sistema de producción y certificación fitosanitaria en origen de los productos referidos y se fijen en cada caso los requisitos de importación para su ingreso al territorio nacional. ",Cultivated plants,Forestry; Cultivated plants,timber; plant protection; pests/diseases; risk assessment/management; international trade
