Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC169390,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC169390,https://faolex.fao.org/docs/pdf/chi169390.pdf,Decreto Núm. 25 - Establece Plan de descontaminación atmosférica para la Comuna de Valdivia.,,02-09-2016,,www.leychile.cl,Spanish,Chile,,,Regulation,,"Por el presente Decreto se establece el Plan de Descontaminación Atmosférica, el cual regirá en la comuna de Valdivia, declarada Zona Saturada por material particulado respirable (MP10). Este instrumento de gestión ambiental tiene por objetivo, en un plazo de 10 años, lograr que en la zona saturada se dé cumplimiento a las normas primarias de calidad ambiental. ",Environment,Air & atmosphere,air quality/air pollution; policy/planning; emissions; environmental standards; pollution control
LEX-FAOC185614,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC185614,https://faolex.fao.org/docs/pdf/chi185614.pdf,Resolución Núm. 174 exenta - Aprueba Instructivo Técnico para la Conexión en Línea de Sistemas de Monitoreo de la Superintendencia del Medio Ambiente.,,04-02-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"Por medio de la presente Resolución se aprueba el Instructivo Técnico para la Conexión en Línea de Sistemas de Monitoreo de la Superintendencia del Medio Ambiente. Dicho documento tiene como propósito establecer los requisitos técnicos mínimos en temas relacionados con la conexión en línea a la SMA, de modo de reportar en tiempo real los valores de variables medidas en Sistemas de Monitoreo Continuo de Emisiones (CEMS), instrumentación industrial u otros sistemas destinados al monitoreo remoto, según lo establecido en los respectivos instrumentos de carácter ambiental que imponen dicha obligación de conexión (Normas de Emisión, Planes de Descontaminación Ambiental, Resoluciones de Calificación Ambiental, Programas de Cumplimiento, entre otros). ",Environment,Air & atmosphere,pollution control; air quality/air pollution; emissions; monitoring
LEX-FAOC186609,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC186609,https://faolex.fao.org/docs/pdf/chi186609.pdf,"Resolución Núm. 587 exenta – Dicta instrucción de carácter general sobre los métodos válidos para realizar ls muestreos, mediciones y análisis de emisiones atmosféricas en el marco de las exigencias establecidas en los planes de prevención y/o descontaminación ambiental.",,30-04-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución indica qué métodos deberán utilizarse para demostrar el cumplimiento de los límites de emisión de los contaminantes material particulado (MP), dióxido de azufre (SO2), monóxido de carbono (CO) y óxido de nitrógeno (NOx) contenidos en los planes de prevención y/o descontaminación. ",Environment,Air & atmosphere,pollution control; air quality/air pollution; monitoring
LEX-FAOC189469,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC189469,https://faolex.fao.org/docs/pdf/chi189469.pdf,"Resolución Núm. 287 – Dicta Instrucción de carácter general sobre los métodos válidos para realizar los muestreos, mediciones y análisis de emisiones atmosféricas en el marco de las exigencias establecidas en los planes de prevención y/o descontaminación ambiental.",,30-04-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución indica los métodos que deberán utilizarse para demostrar el cumplimiento de los límites de emisión de los contaminantes material particulado (MP), dióxido de azufre (SO2), monóxido de carbono (CO) y óxido de nitrógeno (NOx) contenidos en los planes de prevención y/o descontaminación. ",Environment,Air & atmosphere,pollution control; air quality/air pollution; emissions
LEX-FAOC192544,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC192544,https://faolex.fao.org/docs/pdf/chi192544.pdf,Resolución Nº 1.209 exenta – Aprueba Procedimiento de sustitución y/o reemplazo de datos para sistemas de monitoreo continuo de emisiones (CEMS).,,19-08-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"En virtud de la presente Resolución se aprueba el documento denominado “Procedimiento de sustitución y/o reemplazo de datos para sistemas de monitoreo continuo de emisiones (CEMS)”. El procedimiento está dirigido a los titulares de fuentes emisoras afectas a una Norma de Emisión, a Planes de Prevención y/o Descontaminación Atmosférica, a Resoluciones de Calificación Ambiental, o de cualquier otro instrumento de carácter ambiental que disponga de la obligación de instalar y validar un sistema de monitoreo continuo de emisiones (CEMS), así como reportar con dicho sistema. ",Environment,Air & atmosphere,pollution control; air quality/air pollution; monitoring; emissions
LEX-FAOC193952,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC193952,https://faolex.fao.org/docs/pdf/chi193952.pdf,Resolución Núm. 1.574 exenta – Aprueba Instrucción General para la Conexión en Línea de los Sistemas de Monitoreo Continuo de Emisiones – CEMS”.,,12-11-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,En virtud de la presente Resolución se aprueba el documento denominado Instrucción General para la Conexión en Línea de los Sistemas de Monitoreo Continuo de Emisiones – CEMS”. El objetivo es tener una correcta administración de la información; adelantar y hacer un mejor análisis de los reportes que se envíen posteriormente según lo ordena cada ICA; generar una aplicación útil de tales antecedentes para la detección temprana de posibles desviaciones o irregularidades; la consecuente adopción oportuna de las medidas o acciones que se determinen adoptar dentro de nuestras atribuciones; así como para la priorización de futuras fiscalizaciones y resolución de procedimientos de competencia de la SMA. ,Environment,Air & atmosphere,pollution control; air quality/air pollution; monitoring; emissions
LEX-FAOC194039,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC194039,https://faolex.fao.org/docs/pdf/chi194039.pdf,"Decreto Núm. 3 – Reglamento que establece normas aplicables a las importaciones y exportaciones de las sustancias controladas por el Protocolo de Montreal y sus enmiendas, los volúmenes máximos de importación y los criterios para su distribución.",,26-03-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"El presente reglamento establece las normas aplicables a las importaciones y exportaciones de las sustancias controladas comprendidas en los Anexos A, B, C, E y F del Protocolo de Montreal; los volúmenes máximos de importación de las sustancias comprendidas en el Grupo I del Anexo C del mismo Protocolo; y los criterios para la distribución de estos volúmenes máximos de importación. El Servicio Nacional de Aduanas ejercerá las facultades fiscalizadoras que le otorga la ley para controlar el ingreso y la salida del país de las sustancias y productos controlados, conforme a las normas establecidas en la Ordenanza de Aduana. ",Environment,Air & atmosphere,pollution control; air quality/air pollution; emissions; ozone layer
LEX-FAOC194042,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC194042,https://faolex.fao.org/docs/pdf/chi194042.pdf; https://faolex.fao.org/docs/pdf/chi194042anx.pdf,Resolución Núm. 1.909 exenta – Aprueba Protocolo para la aplicación de monitoreo de emisiones con métodos alternativos en unidades generadoras afectas al DS 13/2011 MMA y otros instrumentos de carácter ambiental específicos para estas fuentes.,,23-12-2019,,http://snifa.sma.gob.cl/v2/Resolucion/Instruccion,Spanish,Chile,,,Regulation,,"Por esta Resolución se aprueba el documento técnico denominado Protocolo para la aplicación de monitoreo de emisiones con métodos alternativos en unidades generadoras afectas al DS 13/2011 MMA y otros instrumentos de carácter ambiental específicos para estas fuentes. La instrucción está dirigida a los titulares de fuentes emisoras afectas a la Norma de Emisión N° 13 de 2011, del Ministerio del Medio Ambiente que Establece norma de emisión para Centrales Termoeléctricas. ",Environment,Air & atmosphere,pollution control; air quality/air pollution; emissions
LEX-FAOC208499,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC208499,https://faolex.fao.org/docs/pdf/chi208499.pdf,"Decreto Nº 59 - Establece norma de calidad primaria para material articulado respirable MP10, en especial de los valores que definen situaciones de emergencia.",,16-03-1998,17-10-2015,,Spanish,Chile,,,Regulation,,"El presente Decreto establece la norma de calidad primaria para material particulado respirable MP10, con el fin de proteger adecuadamente la salud de la población. Se establece que a contar del día 1o de enero del año 2012, la norma primaria de calidad del aire para el contaminante Material Particulado Respirable MP10, será de ciento veinte microgramos por metro cúbico normal (120 μg/m3N) como concentración de 24 horas. La norma primaria de calidad del aire para el contaminante Material Particulado Respirable MP10, es de cincuenta microgramos por metro cúbico normal (50 μg/m3N) como concentración anual. Se regulan asimismo las situaciones de emergencia ambiental, la metodología de pronóstico y medición, y el control de episodios críticos de contaminación. ",Environment,Air & atmosphere,pollution control; emissions; hazardous substances; early warning system/emergency intervention system; monitoring; public health
LEX-FAOC092229,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC092229,https://faolex.fao.org/docs/pdf/chi92229.pdf,"Ley Nº 20.417 - Crea el Ministerio, el Servicio de Evaluación Ambiental y la Superintendencia del Medio Ambiente.",,07-01-2010,28-06-2012,www.leychile.cl,Spanish,Chile,,,Legislation,,"La presente Ley aporta algunas enmiendas a la Ley Nº 19.300, Ley sobre Bases Generales del Medio Ambiente. En particular, incorpora nuevas disposiciones en tema de Evaluación de Impacto Ambiental y los relativos procedimientos administrativos (declaraciones, documentación a presentar). En lo referente a las enmiendas a la Ley Nº 19.300, cabe destacar que se incluyen nuevas disposiciones sobre Evaluación Ambiental Estratégica, que es el procedimiento realizado por el Ministerio para que se incorporen las consideraciones ambientales del desarrollo sustentable al proceso de formulación de las políticas y planes de carácter normativo general, que tengan impacto sobre el medio ambiente o la sustentabilidad, de manera que ellas sean integradas en la dictación de la respectiva política y plan, y sus modificaciones sustanciales. Se establece que siempre deberán someterse a evaluación ambiental estratégica los planes regionales de ordenamiento territorial, planes reguladores intercomunales, planes reguladores comunales y planes seccionales, planes regionales de desarrollo urbano y zonificaciones del borde costero, del territorio marítimo y el manejo integrado de cuencas o los instrumentos de ordenamiento territorial que los reemplacen o sistematicen. Por otro lado, se incorporan nuevas normas acerca de las declaraciones de Impacto Ambiental, los relativos medios también electrónicos y las correspondientes verificaciones, además de las materias que deberán considerar tales declaraciones. Además, se incorporan nuevas disposiciones sobre el derecho de acceso a la información ambiental: toda persona tiene derecho a acceder a la información de carácter ambiental que se encuentre en poder de la Administración, de conformidad a lo señalado en la ley Nº 20.285 sobre Acceso a la Información Pública. A tal fin se entiende por información ambiental toda aquella de carácter escrita, visual, sonora, electrónica o registrada de cualquier otra forma que se encuentre en poder de la Administración y que verse sobre las cuestiones enumeradas en el nuevo artículo 31 bis. A nivel institucional, se modifica el Título final de la Ley Nº 19.300 y por ende se modifican las disposiciones que regulan la naturaleza y funciones del Ministerio del Medio Ambiente. Asimismo, la Ley establece la Superintendencia del Medio Ambiente y define sus cometidos. La Superintendencia se constituye como un servicio público funcionalmente descentralizado, sometido a la supervigilancia del Presidente de la República a través del Ministerio del Medio Ambiente. La superintendencia tiene por objeto ejecutar, organizar y coordinar el seguimiento y fiscalización de las Resoluciones de Calificación Ambiental, de las medidas de los Planes de Prevención y de Descontaminación Ambiental, del contenido de las Normas de Calidad Ambiental y Normas de Emisión, y de los Planes de Manejo. También se introducen algunas modificaciones al texto refundido, coordinado y sistematizado de la ley Nº 18.892, General de Pesca y Acuicultura, en los aspectos relacionados con las declaraciones de parques y reservas marinos. Las restantes disposiciones actualizan la normativa sobre Monumentos Nacionales, el Código de Aguas y la conservación de recursos renovables. ",Environment; Wild species & ecosystems,Environment; Land & soil; Sea; Water; Wild species & ecosystems,institution; environmental impact assessment (EIA); sustainable development; local government; social impact assessment; access-to-information; policy/planning; land-use planning; environmental impact assessment (EIA); coastal zone management; freshwater quality/freshwater pollution; environmental impact assessment (EIA); pollution control; effluent waste water/discharge; institution; environmental impact assessment (EIA); management/conservation; ecosystem conservation; cultural heritage; protected area; marine protected areas; marine protected areas; environmental impact assessment (EIA); protected area; coastal zone management; maritime zone
